size,group_indices,group_points,diameters,P_fail_lbf,centroid_x,centroid_y,sum_r2
4,"1,2,7,9","(1.500,0.000);(2.000,0.000);(1.500,1.000);(2.500,1.000)","0.18800,0.12500,0.18800,0.12500",206.98636346693144,1.875,0.5,1.6875
4,"3,9,11,12","(2.500,0.000);(2.500,1.000);(2.000,1.500);(2.500,1.500)","0.18800,0.12500,0.25000,0.12500",208.11744491207497,2.375,1.0,1.6875
4,"1,8,11,14","(1.500,0.000);(2.000,1.000);(2.000,1.500);(2.000,2.000)","0.18800,0.12500,0.25000,0.12500",208.24211200772302,1.875,1.125,2.375
4,"5,10,13,14","(2.000,0.500);(1.500,1.500);(1.500,2.000);(2.000,2.000)","0.25000,0.12500,0.12500,0.12500",208.26013772617338,1.75,1.5,1.75
4,"1,2,7,8","(1.500,0.000);(2.000,0.000);(1.500,1.000);(2.000,1.000)","0.18800,0.12500,0.18800,0.12500",208.26013772617347,1.75,0.5,1.25
4,"2,3,11,15","(2.000,0.000);(2.500,0.000);(2.000,1.500);(2.500,2.000)","0.12500,0.18800,0.25000,0.18800",208.4454091662797,2.25,0.875,3.4375
4,"3,5,14,15","(2.500,0.000);(2.000,0.500);(2.000,2.000);(2.500,2.000)","0.18800,0.25000,0.12500,0.18800",208.4454091662797,2.25,1.125,3.4375
4,"1,3,7,14","(1.500,0.000);(2.500,0.000);(1.500,1.000);(2.000,2.000)","0.18800,0.18800,0.18800,0.12500",208.6917654176474,1.875,0.75,3.4375
4,"2,7,13,15","(2.000,0.000);(1.500,1.000);(1.500,2.000);(2.500,2.000)","0.12500,0.18800,0.12500,0.18800",208.6917654176474,1.875,1.25,3.4375
4,"2,5,13,15","(2.000,0.000);(2.000,0.500);(1.500,2.000);(2.500,2.000)","0.12500,0.25000,0.12500,0.18800",208.91760324369736,2.0,1.125,3.6875
4,"3,5,13,14","(2.500,0.000);(2.000,0.500);(1.500,2.000);(2.000,2.000)","0.18800,0.25000,0.12500,0.12500",208.91760324369736,2.0,1.125,3.6875
4,"2,6,13,14","(2.000,0.000);(2.500,0.500);(1.500,2.000);(2.000,2.000)","0.12500,0.18800,0.12500,0.12500",208.91760324369739,2.0,1.125,3.6875
4,"2,3,13,15","(2.000,0.000);(2.500,0.000);(1.500,2.000);(2.500,2.000)","0.12500,0.18800,0.12500,0.18800",210.3840494959866,2.125,1.0,4.6875
4,"1,8,12,14","(1.500,0.000);(2.000,1.000);(2.500,1.500);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500",211.12707826015173,2.0,1.125,2.6875
4,"1,9,11,14","(1.500,0.000);(2.500,1.000);(2.000,1.500);(2.000,2.000)","0.18800,0.12500,0.25000,0.12500",211.12707826015173,2.0,1.125,2.6875
4,"2,4,8,15","(2.000,0.000);(1.500,0.500);(2.000,1.000);(2.500,2.000)","0.12500,0.12500,0.12500,0.18800",211.12707826015173,2.0,0.875,2.6875
4,"2,5,7,15","(2.000,0.000);(2.000,0.500);(1.500,1.000);(2.500,2.000)","0.12500,0.25000,0.18800,0.18800",211.12707826015173,2.0,0.875,2.6875
4,"3,7,11,14","(2.500,0.000);(1.500,1.000);(2.000,1.500);(2.000,2.000)","0.18800,0.18800,0.25000,0.12500",211.12707826015173,2.0,1.125,2.6875
4,"3,8,10,14","(2.500,0.000);(2.000,1.000);(1.500,1.500);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500",211.12707826015173,2.0,1.125,2.6875
4,"1,2,12,13","(1.500,0.000);(2.000,0.000);(2.500,1.500);(1.500,2.000)","0.18800,0.12500,0.12500,0.12500",212.00923945337854,1.875,0.875,3.875
4,"1,3,11,13","(1.500,0.000);(2.500,0.000);(2.000,1.500);(1.500,2.000)","0.18800,0.18800,0.25000,0.12500",212.00923945337854,1.875,0.875,3.875
4,"2,3,10,13","(2.000,0.000);(2.500,0.000);(1.500,1.500);(1.500,2.000)","0.12500,0.18800,0.12500,0.12500",212.00923945337854,1.875,0.875,3.875
4,"1,6,7,12","(1.500,0.000);(2.500,0.500);(1.500,1.000);(2.500,1.500)","0.18800,0.18800,0.18800,0.12500",212.05750411731103,2.0,0.75,2.25
4,"1,3,12,14","(1.500,0.000);(2.500,0.000);(2.500,1.500);(2.000,2.000)","0.18800,0.18800,0.12500,0.12500",212.09502684808987,2.125,0.875,3.875
4,"1,4,11,13","(1.500,0.000);(1.500,0.500);(2.000,1.500);(1.500,2.000)","0.18800,0.12500,0.25000,0.12500",214.43781163374896,1.625,1.0,2.6875
4,"1,5,10,13","(1.500,0.000);(2.000,0.500);(1.500,1.500);(1.500,2.000)","0.18800,0.25000,0.12500,0.12500",214.43781163374896,1.625,1.0,2.6875
4,"2,4,10,13","(2.000,0.000);(1.500,0.500);(1.500,1.500);(1.500,2.000)","0.12500,0.12500,0.12500,0.12500",214.43781163374896,1.625,1.0,2.6875
4,"3,11,13,14","(2.500,0.000);(2.000,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.25000,0.12500,0.12500",214.44527822668954,2.0,1.375,3.1875
4,"1,7,11,13","(1.500,0.000);(1.500,1.000);(2.000,1.500);(1.500,2.000)","0.18800,0.18800,0.25000,0.12500",214.5756222381541,1.625,1.125,2.375
4,"1,8,10,13","(1.500,0.000);(2.000,1.000);(1.500,1.500);(1.500,2.000)","0.18800,0.12500,0.12500,0.12500",214.5756222381541,1.625,1.125,2.375
4,"1,2,11,13","(1.500,0.000);(2.000,0.000);(2.000,1.500);(1.500,2.000)","0.18800,0.12500,0.25000,0.12500",214.72371228850398,1.75,0.875,3.4375
4,"2,3,10,15","(2.000,0.000);(2.500,0.000);(1.500,1.500);(2.500,2.000)","0.12500,0.18800,0.12500,0.18800",215.07522563780017,2.125,0.875,3.875
4,"3,4,14,15","(2.500,0.000);(1.500,0.500);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.18800",215.07522563780017,2.125,1.125,3.875
4,"1,11,12,13","(1.500,0.000);(2.000,1.500);(2.500,1.500);(1.500,2.000)","0.18800,0.25000,0.12500,0.12500",215.11286860551542,1.875,1.25,2.9375
4,"1,2,10,12","(1.500,0.000);(2.000,0.000);(1.500,1.500);(2.500,1.500)","0.18800,0.12500,0.12500,0.12500",215.11286860551542,1.875,0.75,2.9375
4,"1,3,10,11","(1.500,0.000);(2.500,0.000);(1.500,1.500);(2.000,1.500)","0.18800,0.18800,0.12500,0.25000",215.11286860551542,1.875,0.75,2.9375
4,"3,10,11,13","(2.500,0.000);(1.500,1.500);(2.000,1.500);(1.500,2.000)","0.18800,0.12500,0.25000,0.12500",215.11286860551542,1.875,1.25,2.9375
4,"4,5,13,15","(1.500,0.500);(2.000,0.500);(1.500,2.000);(2.500,2.000)","0.12500,0.25000,0.12500,0.18800",215.11286860551542,1.875,1.25,2.9375
4,"4,6,13,14","(1.500,0.500);(2.500,0.500);(1.500,2.000);(2.000,2.000)","0.12500,0.18800,0.12500,0.12500",215.11286860551542,1.875,1.25,2.9375
4,"3,6,7,9","(2.500,0.000);(2.500,0.500);(1.500,1.000);(2.500,1.000)","0.18800,0.18800,0.18800,0.12500",216.2844237506528,2.25,0.625,1.4375
4,"7,9,12,15","(1.500,1.000);(2.500,1.000);(2.500,1.500);(2.500,2.000)","0.18800,0.12500,0.12500,0.18800",216.2844237506528,2.25,1.375,1.4375
4,"2,3,5,7","(2.000,0.000);(2.500,0.000);(2.000,0.500);(1.500,1.000)","0.12500,0.18800,0.25000,0.18800",216.79843309685305,2.0,0.375,1.1875
4,"3,5,7,8","(2.500,0.000);(2.000,0.500);(1.500,1.000);(2.000,1.000)","0.18800,0.25000,0.18800,0.12500",216.79843309685305,2.0,0.625,1.1875
4,"7,11,14,15","(1.500,1.000);(2.000,1.500);(2.000,2.000);(2.500,2.000)","0.18800,0.25000,0.12500,0.18800",216.79843309685305,2.0,1.625,1.1875
4,"7,8,11,15","(1.500,1.000);(2.000,1.000);(2.000,1.500);(2.500,2.000)","0.18800,0.12500,0.25000,0.18800",216.79843309685305,2.0,1.375,1.1875
4,"1,2,10,11","(1.500,0.000);(2.000,0.000);(1.500,1.500);(2.000,1.500)","0.18800,0.12500,0.12500,0.25000",218.01667641562366,1.75,0.75,2.5
4,"4,5,13,14","(1.500,0.500);(2.000,0.500);(1.500,2.000);(2.000,2.000)","0.12500,0.25000,0.12500,0.12500",218.01667641562366,1.75,1.25,2.5
4,"3,13,14,15","(2.500,0.000);(1.500,2.000);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.18800",218.23707478191054,2.125,1.5,3.6875
4,"6,9,12,15","(2.500,0.500);(2.500,1.000);(2.500,1.500);(2.500,2.000)","0.18800,0.12500,0.12500,0.18800",219.0513606843709,2.5,1.25,1.25
4,"3,8,9,11","(2.500,0.000);(2.000,1.000);(2.500,1.000);(2.000,1.500)","0.18800,0.12500,0.12500,0.25000",219.63505148537828,2.25,0.875,1.4375
4,"5,8,9,15","(2.000,0.500);(2.000,1.000);(2.500,1.000);(2.500,2.000)","0.25000,0.12500,0.12500,0.18800",219.63505148537828,2.25,1.125,1.4375
4,"6,11,12,15","(2.500,0.500);(2.000,1.500);(2.500,1.500);(2.500,2.000)","0.18800,0.25000,0.12500,0.18800",220.34713226737972,2.375,1.375,1.375
4,"2,5,13,14","(2.000,0.000);(2.000,0.500);(1.500,2.000);(2.000,2.000)","0.12500,0.25000,0.12500,0.12500",220.4154192826462,1.875,1.125,3.375
4,"3,5,7,9","(2.500,0.000);(2.000,0.500);(1.500,1.000);(2.500,1.000)","0.18800,0.25000,0.18800,0.12500",220.88610269180018,2.125,0.625,1.375
4,"6,7,11,12","(2.500,0.500);(1.500,1.000);(2.000,1.500);(2.500,1.500)","0.18800,0.18800,0.25000,0.12500",220.88610269180018,2.125,1.125,1.375
4,"7,9,11,15","(1.500,1.000);(2.500,1.000);(2.000,1.500);(2.500,2.000)","0.18800,0.12500,0.25000,0.18800",220.88610269180018,2.125,1.375,1.375
4,"6,7,14,15","(2.500,0.500);(1.500,1.000);(2.000,2.000);(2.500,2.000)","0.18800,0.18800,0.12500,0.18800",221.0918881754387,2.125,1.375,2.375
4,"1,3,7,12","(1.500,0.000);(2.500,0.000);(1.500,1.000);(2.500,1.500)","0.18800,0.18800,0.18800,0.12500",222.27909676556217,2.0,0.625,2.6875
4,"1,4,12,13","(1.500,0.000);(1.500,0.500);(2.500,1.500);(1.500,2.000)","0.18800,0.12500,0.12500,0.12500",222.54541229867144,1.75,1.0,3.25
4,"1,6,10,13","(1.500,0.000);(2.500,0.500);(1.500,1.500);(1.500,2.000)","0.18800,0.18800,0.12500,0.12500",222.54541229867144,1.75,1.0,3.25
4,"3,4,10,13","(2.500,0.000);(1.500,0.500);(1.500,1.500);(1.500,2.000)","0.18800,0.12500,0.12500,0.12500",222.54541229867144,1.75,1.0,3.25
4,"1,3,11,14","(1.500,0.000);(2.500,0.000);(2.000,1.500);(2.000,2.000)","0.18800,0.18800,0.25000,0.12500",223.32790171350123,2.0,0.875,3.6875
4,"1,2,12,14","(1.500,0.000);(2.000,0.000);(2.500,1.500);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500",223.32790171350126,2.0,0.875,3.6875
4,"2,3,10,14","(2.000,0.000);(2.500,0.000);(1.500,1.500);(2.000,2.000)","0.12500,0.18800,0.12500,0.12500",223.32790171350126,2.0,0.875,3.6875
4,"2,4,14,15","(2.000,0.000);(1.500,0.500);(2.000,2.000);(2.500,2.000)","0.12500,0.12500,0.12500,0.18800",223.32790171350126,2.0,1.125,3.6875
4,"3,4,7,11","(2.500,0.000);(1.500,0.500);(1.500,1.000);(2.000,1.500)","0.18800,0.12500,0.18800,0.25000",223.4882395830908,1.875,0.75,1.9375
4,"5,7,10,15","(2.000,0.500);(1.500,1.000);(1.500,1.500);(2.500,2.000)","0.25000,0.18800,0.12500,0.18800",223.4882395830908,1.875,1.25,1.9375
4,"1,4,9,11","(1.500,0.000);(1.500,0.500);(2.500,1.000);(2.000,1.500)","0.18800,0.12500,0.12500,0.25000",223.48823958309086,1.875,0.75,1.9375
4,"3,8,9,15","(2.500,0.000);(2.000,1.000);(2.500,1.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.18800",224.09458466503276,2.375,1.0,2.1875
4,"1,7,12,13","(1.500,0.000);(1.500,1.000);(2.500,1.500);(1.500,2.000)","0.18800,0.18800,0.12500,0.12500",224.34340614126685,1.75,1.125,2.9375
4,"1,9,10,13","(1.500,0.000);(2.500,1.000);(1.500,1.500);(1.500,2.000)","0.18800,0.12500,0.12500,0.12500",224.34340614126685,1.75,1.125,2.9375
4,"3,7,10,13","(2.500,0.000);(1.500,1.000);(1.500,1.500);(1.500,2.000)","0.18800,0.18800,0.12500,0.12500",224.34340614126685,1.75,1.125,2.9375
4,"1,9,13,15","(1.500,0.000);(2.500,1.000);(1.500,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.18800",225.37486005778612,2.0,1.25,3.75
4,"3,7,13,15","(2.500,0.000);(1.500,1.000);(1.500,2.000);(2.500,2.000)","0.18800,0.18800,0.12500,0.18800",225.37486005778612,2.0,1.25,3.75
4,"2,3,14,15","(2.000,0.000);(2.500,0.000);(2.000,2.000);(2.500,2.000)","0.12500,0.18800,0.12500,0.18800",225.50003355261163,2.25,1.0,4.25
4,"1,7,8,9","(1.500,0.000);(1.500,1.000);(2.000,1.000);(2.500,1.000)","0.18800,0.18800,0.12500,0.12500",225.6766308780289,1.875,0.75,1.4375
4,"2,3,5,15","(2.000,0.000);(2.500,0.000);(2.000,0.500);(2.500,2.000)","0.12500,0.18800,0.25000,0.18800",226.13233796330968,2.25,0.625,2.9375
4,"3,11,14,15","(2.500,0.000);(2.000,1.500);(2.000,2.000);(2.500,2.000)","0.18800,0.25000,0.12500,0.18800",226.13233796330968,2.25,1.375,2.9375
4,"1,2,11,14","(1.500,0.000);(2.000,0.000);(2.000,1.500);(2.000,2.000)","0.18800,0.12500,0.25000,0.12500",226.3629464259941,1.875,0.875,3.375
4,"1,4,10,13","(1.500,0.000);(1.500,0.500);(1.500,1.500);(1.500,2.000)","0.18800,0.12500,0.12500,0.12500",226.5571625184947,1.5,1.0,2.5
4,"1,7,10,13","(1.500,0.000);(1.500,1.000);(1.500,1.500);(1.500,2.000)","0.18800,0.18800,0.12500,0.12500",226.5571625184947,1.5,1.125,2.1875
4,"1,4,10,11","(1.500,0.000);(1.500,0.500);(1.500,1.500);(2.000,1.500)","0.18800,0.12500,0.12500,0.25000",226.74358332064352,1.625,0.875,1.875
4,"2,3,13,14","(2.000,0.000);(2.500,0.000);(1.500,2.000);(2.000,2.000)","0.12500,0.18800,0.12500,0.12500",227.0886366892352,2.0,1.0,4.5
4,"2,3,4,15","(2.000,0.000);(2.500,0.000);(1.500,0.500);(2.500,2.000)","0.12500,0.18800,0.12500,0.18800",227.1465305427415,2.125,0.625,3.375
4,"3,10,14,15","(2.500,0.000);(1.500,1.500);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.18800",227.1465305427415,2.125,1.375,3.375
4,"3,8,11,12","(2.500,0.000);(2.000,1.000);(2.000,1.500);(2.500,1.500)","0.18800,0.12500,0.25000,0.12500",227.67338412094995,2.25,1.0,1.75
4,"1,6,13,15","(1.500,0.000);(2.500,0.500);(1.500,2.000);(2.500,2.000)","0.18800,0.18800,0.12500,0.18800",228.9871801835338,2.0,1.125,4.1875
4,"3,4,13,15","(2.500,0.000);(1.500,0.500);(1.500,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.18800",228.9871801835338,2.0,1.125,4.1875
4,"1,4,11,14","(1.500,0.000);(1.500,0.500);(2.000,1.500);(2.000,2.000)","0.18800,0.12500,0.25000,0.12500",229.08615149879074,1.75,1.0,2.75
4,"1,5,10,14","(1.500,0.000);(2.000,0.500);(1.500,1.500);(2.000,2.000)","0.18800,0.25000,0.12500,0.12500",229.08615149879074,1.75,1.0,2.75
4,"2,4,10,14","(2.000,0.000);(1.500,0.500);(1.500,1.500);(2.000,2.000)","0.12500,0.12500,0.12500,0.12500",229.08615149879074,1.75,1.0,2.75
4,"2,4,5,15","(2.000,0.000);(1.500,0.500);(2.000,0.500);(2.500,2.000)","0.12500,0.12500,0.25000,0.18800",230.0950290191993,2.0,0.75,2.75
4,"3,10,11,14","(2.500,0.000);(1.500,1.500);(2.000,1.500);(2.000,2.000)","0.18800,0.12500,0.25000,0.12500",230.0950290191993,2.0,1.25,2.75
4,"1,4,6,11","(1.500,0.000);(1.500,0.500);(2.500,0.500);(2.000,1.500)","0.18800,0.12500,0.18800,0.25000",231.04387852520327,1.875,0.625,1.875
4,"1,2,8,11","(1.500,0.000);(2.000,0.000);(2.000,1.000);(2.000,1.500)","0.18800,0.12500,0.12500,0.25000",231.04387852520333,1.875,0.625,1.875
4,"3,6,8,15","(2.500,0.000);(2.500,0.500);(2.000,1.000);(2.500,2.000)","0.18800,0.18800,0.12500,0.18800",231.04387852520333,2.375,0.875,2.375
4,"3,8,12,15","(2.500,0.000);(2.000,1.000);(2.500,1.500);(2.500,2.000)","0.18800,0.12500,0.12500,0.18800",231.04387852520333,2.375,1.125,2.375
4,"1,7,11,14","(1.500,0.000);(1.500,1.000);(2.000,1.500);(2.000,2.000)","0.18800,0.18800,0.25000,0.12500",232.95441558193232,1.75,1.125,2.4375
4,"1,8,10,14","(1.500,0.000);(2.000,1.000);(1.500,1.500);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500",232.95441558193232,1.75,1.125,2.4375
4,"5,6,8,11","(2.000,0.500);(2.500,0.500);(2.000,1.000);(2.000,1.500)","0.25000,0.18800,0.12500,0.25000",233.2513542533142,2.125,0.875,0.875
4,"1,2,10,13","(1.500,0.000);(2.000,0.000);(1.500,1.500);(1.500,2.000)","0.18800,0.12500,0.12500,0.12500",235.92385448720066,1.625,0.875,3.375
4,"1,2,9,11","(1.500,0.000);(2.000,0.000);(2.500,1.000);(2.000,1.500)","0.18800,0.12500,0.12500,0.25000",236.10178207063888,2.0,0.625,2.1875
4,"2,3,7,11","(2.000,0.000);(2.500,0.000);(1.500,1.000);(2.000,1.500)","0.12500,0.18800,0.18800,0.25000",236.10178207063888,2.0,0.625,2.1875
4,"5,7,14,15","(2.000,0.500);(1.500,1.000);(2.000,2.000);(2.500,2.000)","0.25000,0.18800,0.12500,0.18800",236.10178207063888,2.0,1.375,2.1875
4,"5,6,9,15","(2.000,0.500);(2.500,0.500);(2.500,1.000);(2.500,2.000)","0.25000,0.18800,0.12500,0.18800",236.35582456004474,2.375,1.0,1.6875
4,"1,12,13,15","(1.500,0.000);(2.500,1.500);(1.500,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.18800",236.859728710558,2.0,1.375,3.6875
4,"3,10,13,15","(2.500,0.000);(1.500,1.500);(1.500,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.18800",236.859728710558,2.0,1.375,3.6875
4,"1,10,11,12","(1.500,0.000);(1.500,1.500);(2.000,1.500);(2.500,1.500)","0.18800,0.12500,0.25000,0.12500",237.08191497718613,1.875,1.125,2.375
4,"1,4,11,12","(1.500,0.000);(1.500,0.500);(2.000,1.500);(2.500,1.500)","0.18800,0.12500,0.25000,0.12500",237.08191497718613,1.875,0.875,2.375
4,"1,4,10,12","(1.500,0.000);(1.500,0.500);(1.500,1.500);(2.500,1.500)","0.18800,0.12500,0.12500,0.12500",237.08609430047738,1.75,0.875,2.4375
4,"1,3,10,13","(1.500,0.000);(2.500,0.000);(1.500,1.500);(1.500,2.000)","0.18800,0.18800,0.12500,0.12500",238.76474140864764,1.75,0.875,3.9375
4,"1,4,8,11","(1.500,0.000);(1.500,0.500);(2.000,1.000);(2.000,1.500)","0.18800,0.12500,0.12500,0.25000",239.37244089348727,1.75,0.75,1.5
4,"1,4,12,14","(1.500,0.000);(1.500,0.500);(2.500,1.500);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500",239.78765792869453,1.875,1.0,3.1875
4,"1,6,10,14","(1.500,0.000);(2.500,0.500);(1.500,1.500);(2.000,2.000)","0.18800,0.18800,0.12500,0.12500",239.78765792869453,1.875,1.0,3.1875
4,"2,4,10,15","(2.000,0.000);(1.500,0.500);(1.500,1.500);(2.500,2.000)","0.12500,0.12500,0.12500,0.18800",239.78765792869453,1.875,1.0,3.1875
4,"3,4,10,14","(2.500,0.000);(1.500,0.500);(1.500,1.500);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500",239.78765792869453,1.875,1.0,3.1875
4,"1,8,13,15","(1.500,0.000);(2.000,1.000);(1.500,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.18800",240.810016147222,1.875,1.25,3.4375
4,"1,9,13,14","(1.500,0.000);(2.500,1.000);(1.500,2.000);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500",240.810016147222,1.875,1.25,3.4375
4,"3,7,13,14","(2.500,0.000);(1.500,1.000);(1.500,2.000);(2.000,2.000)","0.18800,0.18800,0.12500,0.12500",240.810016147222,1.875,1.25,3.4375
4,"1,4,9,15","(1.500,0.000);(1.500,0.500);(2.500,1.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.18800",241.07355700245026,2.0,0.875,3.1875
4,"1,9,10,15","(1.500,0.000);(2.500,1.000);(1.500,1.500);(2.500,2.000)","0.18800,0.12500,0.12500,0.18800",241.07355700245026,2.0,1.125,3.1875
4,"3,4,7,15","(2.500,0.000);(1.500,0.500);(1.500,1.000);(2.500,2.000)","0.18800,0.12500,0.18800,0.18800",241.07355700245026,2.0,0.875,3.1875
4,"3,7,10,15","(2.500,0.000);(1.500,1.000);(1.500,1.500);(2.500,2.000)","0.18800,0.18800,0.12500,0.18800",241.07355700245026,2.0,1.125,3.1875
4,"1,5,11,12","(1.500,0.000);(2.000,0.500);(2.000,1.500);(2.500,1.500)","0.18800,0.25000,0.25000,0.12500",242.2813112088855,2.0,0.875,2.1875
4,"1,7,9,12","(1.500,0.000);(1.500,1.000);(2.500,1.000);(2.500,1.500)","0.18800,0.18800,0.12500,0.12500",242.2813112088855,2.0,0.875,2.1875
4,"1,7,10,11","(1.500,0.000);(1.500,1.000);(1.500,1.500);(2.000,1.500)","0.18800,0.18800,0.12500,0.25000",242.4257665860984,1.625,1.0,1.6875
4,"1,4,12,15","(1.500,0.000);(1.500,0.500);(2.500,1.500);(2.500,2.000)","0.18800,0.12500,0.12500,0.18800",242.54943281391792,2.0,1.0,3.5
4,"1,6,10,15","(1.500,0.000);(2.500,0.500);(1.500,1.500);(2.500,2.000)","0.18800,0.18800,0.12500,0.18800",242.54943281391792,2.0,1.0,3.5
4,"3,4,10,15","(2.500,0.000);(1.500,0.500);(1.500,1.500);(2.500,2.000)","0.18800,0.12500,0.12500,0.18800",242.54943281391792,2.0,1.0,3.5
4,"1,4,10,14","(1.500,0.000);(1.500,0.500);(1.500,1.500);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500",243.36900956482125,1.625,1.0,2.6875
4,"6,7,9,11","(2.500,0.500);(1.500,1.000);(2.500,1.000);(2.000,1.500)","0.18800,0.18800,0.12500,0.25000",243.42606510243175,2.125,1.0,1.1875
4,"1,5,13,15","(1.500,0.000);(2.000,0.500);(1.500,2.000);(2.500,2.000)","0.18800,0.25000,0.12500,0.18800",243.61422622550617,1.875,1.125,3.875
4,"1,6,13,14","(1.500,0.000);(2.500,0.500);(1.500,2.000);(2.000,2.000)","0.18800,0.18800,0.12500,0.12500",243.61422622550617,1.875,1.125,3.875
4,"2,4,13,15","(2.000,0.000);(1.500,0.500);(1.500,2.000);(2.500,2.000)","0.12500,0.12500,0.12500,0.18800",243.61422622550617,1.875,1.125,3.875
4,"3,4,13,14","(2.500,0.000);(1.500,0.500);(1.500,2.000);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500",243.61422622550617,1.875,1.125,3.875
4,"1,3,13,15","(1.500,0.000);(2.500,0.000);(1.500,2.000);(2.500,2.000)","0.18800,0.18800,0.12500,0.18800",244.5891275834519,2.0,1.0,5.0
4,"1,10,11,13","(1.500,0.000);(1.500,1.500);(2.000,1.500);(1.500,2.000)","0.18800,0.12500,0.25000,0.12500",245.05903988521828,1.625,1.25,2.4375
4,"1,11,12,14","(1.500,0.000);(2.000,1.500);(2.500,1.500);(2.000,2.000)","0.18800,0.25000,0.12500,0.12500",245.4298832941991,2.0,1.25,2.75
4,"1,2,11,12","(1.500,0.000);(2.000,0.000);(2.000,1.500);(2.500,1.500)","0.18800,0.12500,0.25000,0.12500",245.4298832941991,2.0,0.75,2.75
4,"1,4,6,7","(1.500,0.000);(1.500,0.500);(2.500,0.500);(1.500,1.000)","0.18800,0.12500,0.18800,0.18800",245.4369260617026,1.75,0.5,1.25
4,"1,7,10,14","(1.500,0.000);(1.500,1.000);(1.500,1.500);(2.000,2.000)","0.18800,0.18800,0.12500,0.12500",245.96149737170762,1.625,1.125,2.375
4,"1,7,12,14","(1.500,0.000);(1.500,1.000);(2.500,1.500);(2.000,2.000)","0.18800,0.18800,0.12500,0.12500",247.49808317713234,1.875,1.125,2.875
4,"1,9,10,14","(1.500,0.000);(2.500,1.000);(1.500,1.500);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500",247.49808317713234,1.875,1.125,2.875
4,"2,4,7,15","(2.000,0.000);(1.500,0.500);(1.500,1.000);(2.500,2.000)","0.12500,0.12500,0.18800,0.18800",247.4980831771324,1.875,0.875,2.875
4,"3,7,10,14","(2.500,0.000);(1.500,1.000);(1.500,1.500);(2.000,2.000)","0.18800,0.18800,0.12500,0.12500",247.4980831771324,1.875,1.125,2.875
4,"1,8,9,11","(1.500,0.000);(2.000,1.000);(2.500,1.000);(2.000,1.500)","0.18800,0.12500,0.12500,0.25000",249.29758785279319,2.0,0.875,1.6875
4,"1,7,10,12","(1.500,0.000);(1.500,1.000);(1.500,1.500);(2.500,1.500)","0.18800,0.18800,0.12500,0.12500",249.35864927561886,1.75,1.0,2.25
4,"1,10,12,13","(1.500,0.000);(1.500,1.500);(2.500,1.500);(1.500,2.000)","0.18800,0.12500,0.12500,0.12500",249.60035957884529,1.75,1.25,3.0
4,"1,8,13,14","(1.500,0.000);(2.000,1.000);(1.500,2.000);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500",249.60035957884529,1.75,1.25,3.0
4,"1,2,10,14","(1.500,0.000);(2.000,0.000);(1.500,1.500);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500",251.4168577976749,1.75,0.875,3.4375
4,"2,4,13,14","(2.000,0.000);(1.500,0.500);(1.500,2.000);(2.000,2.000)","0.12500,0.12500,0.12500,0.12500",251.4168577976749,1.75,1.125,3.4375
4,"1,5,13,14","(1.500,0.000);(2.000,0.500);(1.500,2.000);(2.000,2.000)","0.18800,0.25000,0.12500,0.12500",252.26906918983295,1.75,1.125,3.4375
4,"3,6,9,15","(2.500,0.000);(2.500,0.500);(2.500,1.000);(2.500,2.000)","0.18800,0.18800,0.12500,0.18800",254.321874027394,2.5,0.875,2.1875
4,"3,9,12,15","(2.500,0.000);(2.500,1.000);(2.500,1.500);(2.500,2.000)","0.18800,0.12500,0.12500,0.18800",254.321874027394,2.5,1.125,2.1875
4,"1,10,12,15","(1.500,0.000);(1.500,1.500);(2.500,1.500);(2.500,2.000)","0.18800,0.12500,0.12500,0.18800",254.5483038176049,2.0,1.25,3.25
4,"1,4,6,15","(1.500,0.000);(1.500,0.500);(2.500,0.500);(2.500,2.000)","0.18800,0.12500,0.18800,0.18800",254.5483038176049,2.0,0.75,3.25
4,"1,3,10,14","(1.500,0.000);(2.500,0.000);(1.500,1.500);(2.000,2.000)","0.18800,0.18800,0.12500,0.12500",255.48543106073438,1.875,0.875,3.875
