size,group_indices,group_points,diameters,P_fail_lbf,centroid_x,centroid_y,sum_r2
5,"5,7,9,11,14","(2.000,0.500);(1.500,1.000);(2.500,1.000);(2.000,1.500);(2.000,2.000)","0.25000,0.18800,0.12500,0.25000,0.12500",161.6291952113651,2.0,1.2,1.8
5,"5,8,9,10,14","(2.000,0.500);(2.000,1.000);(2.500,1.000);(1.500,1.500);(2.000,2.000)","0.25000,0.12500,0.12500,0.12500,0.12500",161.6291952113651,2.0,1.2,1.8
5,"6,7,8,11,14","(2.500,0.500);(1.500,1.000);(2.000,1.000);(2.000,1.500);(2.000,2.000)","0.18800,0.18800,0.12500,0.25000,0.12500",161.6291952113651,2.0,1.2,1.8
5,"2,8,9,12,13","(2.000,0.000);(2.000,1.000);(2.500,1.000);(2.500,1.500);(1.500,2.000)","0.12500,0.12500,0.12500,0.12500,0.12500",161.9035240294633,2.1,1.1,2.9
5,"3,8,9,11,13","(2.500,0.000);(2.000,1.000);(2.500,1.000);(2.000,1.500);(1.500,2.000)","0.18800,0.12500,0.12500,0.25000,0.12500",161.9035240294633,2.1,1.1,2.9
5,"1,3,6,9,10","(1.500,0.000);(2.500,0.000);(2.500,0.500);(2.500,1.000);(1.500,1.500)","0.18800,0.18800,0.18800,0.12500,0.12500",161.90352402946334,2.1,0.6,2.9
5,"4,6,9,12,13","(1.500,0.500);(2.500,0.500);(2.500,1.000);(2.500,1.500);(1.500,2.000)","0.12500,0.18800,0.12500,0.12500,0.12500",161.90352402946334,2.1,1.1,2.9
5,"4,9,12,13,15","(1.500,0.500);(2.500,1.000);(2.500,1.500);(1.500,2.000);(2.500,2.000)","0.12500,0.12500,0.12500,0.12500,0.18800",161.90352402946334,2.1,1.4,2.9
5,"5,11,12,13,15","(2.000,0.500);(2.000,1.500);(2.500,1.500);(1.500,2.000);(2.500,2.000)","0.25000,0.25000,0.12500,0.12500,0.18800",162.1404491918463,2.1,1.5,2.2
5,"3,8,9,10,11","(2.500,0.000);(2.000,1.000);(2.500,1.000);(1.500,1.500);(2.000,1.500)","0.18800,0.12500,0.12500,0.12500,0.25000",162.14044919184636,2.1,1.0,2.2
5,"4,5,8,9,15","(1.500,0.500);(2.000,0.500);(2.000,1.000);(2.500,1.000);(2.500,2.000)","0.12500,0.25000,0.12500,0.12500,0.18800",162.14044919184636,2.1,1.0,2.2
5,"4,6,9,10,12","(1.500,0.500);(2.500,0.500);(2.500,1.000);(1.500,1.500);(2.500,1.500)","0.12500,0.18800,0.12500,0.12500,0.12500",162.14044919184636,2.1,1.0,2.2
5,"6,11,12,13,14","(2.500,0.500);(2.000,1.500);(2.500,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.25000,0.12500,0.12500,0.12500",162.14044919184636,2.1,1.5,2.2
5,"7,9,12,13,15","(1.500,1.000);(2.500,1.000);(2.500,1.500);(1.500,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.12500,0.18800",162.14044919184636,2.1,1.5,2.2
5,"1,4,5,7,10","(1.500,0.000);(1.500,0.500);(2.000,0.500);(1.500,1.000);(1.500,1.500)","0.18800,0.12500,0.25000,0.18800,0.12500",162.40393515808842,1.6,0.7,1.5
5,"4,7,10,11,13","(1.500,0.500);(1.500,1.000);(1.500,1.500);(2.000,1.500);(1.500,2.000)","0.12500,0.18800,0.12500,0.25000,0.12500",162.40393515808842,1.6,1.3,1.5
5,"4,7,8,10,13","(1.500,0.500);(1.500,1.000);(2.000,1.000);(1.500,1.500);(1.500,2.000)","0.12500,0.18800,0.12500,0.12500,0.12500",162.40393515808842,1.6,1.2,1.5
5,"2,5,8,10,11","(2.000,0.000);(2.000,0.500);(2.000,1.000);(1.500,1.500);(2.000,1.500)","0.12500,0.25000,0.12500,0.12500,0.25000",162.62384580067857,1.9,0.9,1.9
5,"2,7,8,9,10","(2.000,0.000);(1.500,1.000);(2.000,1.000);(2.500,1.000);(1.500,1.500)","0.12500,0.18800,0.12500,0.12500,0.12500",162.62384580067857,1.9,0.9,1.9
5,"4,5,8,11,14","(1.500,0.500);(2.000,0.500);(2.000,1.000);(2.000,1.500);(2.000,2.000)","0.12500,0.25000,0.12500,0.25000,0.12500",162.6238458006786,1.9,1.1,1.9
5,"4,7,8,9,14","(1.500,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.000);(2.000,2.000)","0.12500,0.18800,0.12500,0.12500,0.12500",162.6238458006786,1.9,1.1,1.9
5,"2,3,4,6,14","(2.000,0.000);(2.500,0.000);(1.500,0.500);(2.500,0.500);(2.000,2.000)","0.12500,0.18800,0.12500,0.18800,0.12500",162.99827498039883,2.1,0.6,3.3999999999999995
5,"1,3,5,6,14","(1.500,0.000);(2.500,0.000);(2.000,0.500);(2.500,0.500);(2.000,2.000)","0.18800,0.18800,0.25000,0.18800,0.12500",162.99827498039886,2.1,0.6,3.3999999999999995
5,"2,10,12,14,15","(2.000,0.000);(1.500,1.500);(2.500,1.500);(2.000,2.000);(2.500,2.000)","0.12500,0.12500,0.12500,0.12500,0.18800",162.99827498039886,2.1,1.4,3.4
5,"2,11,12,13,15","(2.000,0.000);(2.000,1.500);(2.500,1.500);(1.500,2.000);(2.500,2.000)","0.12500,0.25000,0.12500,0.12500,0.18800",162.99827498039886,2.1,1.4,3.4
5,"5,6,8,11,12","(2.000,0.500);(2.500,0.500);(2.000,1.000);(2.000,1.500);(2.500,1.500)","0.25000,0.18800,0.12500,0.25000,0.12500",163.55891546847693,2.2,1.0,1.3
5,"6,7,8,9,12","(2.500,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.000);(2.500,1.500)","0.18800,0.18800,0.12500,0.12500,0.12500",163.55891546847693,2.2,1.0,1.3
5,"2,4,7,8,11","(2.000,0.000);(1.500,0.500);(1.500,1.000);(2.000,1.000);(2.000,1.500)","0.12500,0.12500,0.18800,0.12500,0.25000",163.56152710130192,1.8,0.8,1.6
5,"5,7,8,10,14","(2.000,0.500);(1.500,1.000);(2.000,1.000);(1.500,1.500);(2.000,2.000)","0.25000,0.18800,0.12500,0.12500,0.12500",163.56152710130192,1.8,1.2,1.6
5,"6,8,9,12,15","(2.500,0.500);(2.000,1.000);(2.500,1.000);(2.500,1.500);(2.500,2.000)","0.18800,0.12500,0.12500,0.12500,0.18800",163.82699793094935,2.4,1.2,1.5
5,"2,3,6,10,12","(2.000,0.000);(2.500,0.000);(2.500,0.500);(1.500,1.500);(2.500,1.500)","0.12500,0.18800,0.18800,0.12500,0.12500",163.84472351240032,2.2,0.7,3.1
5,"3,9,11,12,13","(2.500,0.000);(2.500,1.000);(2.000,1.500);(2.500,1.500);(1.500,2.000)","0.18800,0.12500,0.25000,0.12500,0.12500",163.84472351240032,2.2,1.2,3.1
5,"4,6,12,14,15","(1.500,0.500);(2.500,0.500);(2.500,1.500);(2.000,2.000);(2.500,2.000)","0.12500,0.18800,0.12500,0.12500,0.18800",163.84472351240032,2.2,1.3,3.1
5,"5,6,9,13,15","(2.000,0.500);(2.500,0.500);(2.500,1.000);(1.500,2.000);(2.500,2.000)","0.25000,0.18800,0.12500,0.12500,0.18800",163.84472351240032,2.2,1.2,3.1
5,"7,8,9,11,12","(1.500,1.000);(2.000,1.000);(2.500,1.000);(2.000,1.500);(2.500,1.500)","0.18800,0.12500,0.12500,0.25000,0.12500",163.97927712534204,2.1,1.2,1.0
5,"5,6,9,11,12","(2.000,0.500);(2.500,0.500);(2.500,1.000);(2.000,1.500);(2.500,1.500)","0.25000,0.18800,0.12500,0.25000,0.12500",164.00845983111427,2.3,1.0,1.3
5,"1,2,5,6,14","(1.500,0.000);(2.000,0.000);(2.000,0.500);(2.500,0.500);(2.000,2.000)","0.18800,0.12500,0.25000,0.18800,0.12500",164.0683029929837,2.0,0.6,3.1999999999999997
5,"2,10,11,14,15","(2.000,0.000);(1.500,1.500);(2.000,1.500);(2.000,2.000);(2.500,2.000)","0.12500,0.12500,0.25000,0.12500,0.18800",164.0683029929837,2.0,1.4,3.2
5,"2,11,12,13,14","(2.000,0.000);(2.000,1.500);(2.500,1.500);(1.500,2.000);(2.000,2.000)","0.12500,0.25000,0.12500,0.12500,0.12500",164.0683029929837,2.0,1.4,3.2
5,"2,3,4,5,14","(2.000,0.000);(2.500,0.000);(1.500,0.500);(2.000,0.500);(2.000,2.000)","0.12500,0.18800,0.12500,0.25000,0.12500",164.0683029929837,2.0,0.6,3.1999999999999997
5,"1,2,4,6,10","(1.500,0.000);(2.000,0.000);(1.500,0.500);(2.500,0.500);(1.500,1.500)","0.18800,0.12500,0.12500,0.18800,0.12500",164.48869730506823,1.8,0.5,2.3
5,"1,3,4,5,10","(1.500,0.000);(2.500,0.000);(1.500,0.500);(2.000,0.500);(1.500,1.500)","0.18800,0.18800,0.12500,0.25000,0.12500",164.48869730506823,1.8,0.5,2.3000000000000003
5,"4,10,11,13,15","(1.500,0.500);(1.500,1.500);(2.000,1.500);(1.500,2.000);(2.500,2.000)","0.12500,0.12500,0.25000,0.12500,0.18800",164.48869730506823,1.8,1.5,2.3000000000000003
5,"4,10,12,13,14","(1.500,0.500);(1.500,1.500);(2.500,1.500);(1.500,2.000);(2.000,2.000)","0.12500,0.12500,0.12500,0.12500,0.12500",164.48869730506823,1.8,1.5,2.3
5,"4,5,7,9,13","(1.500,0.500);(2.000,0.500);(1.500,1.000);(2.500,1.000);(1.500,2.000)","0.12500,0.25000,0.18800,0.12500,0.12500",164.48869730506823,1.8,1.0,2.3
5,"4,6,7,8,13","(1.500,0.500);(2.500,0.500);(1.500,1.000);(2.000,1.000);(1.500,2.000)","0.12500,0.18800,0.18800,0.12500,0.12500",164.48869730506823,1.8,1.0,2.3000000000000003
5,"3,5,9,10,11","(2.500,0.000);(2.000,0.500);(2.500,1.000);(1.500,1.500);(2.000,1.500)","0.18800,0.25000,0.12500,0.12500,0.25000",164.51561759951417,2.1,0.9,2.4
5,"3,6,8,10,11","(2.500,0.000);(2.500,0.500);(2.000,1.000);(1.500,1.500);(2.000,1.500)","0.18800,0.18800,0.12500,0.12500,0.25000",164.51561759951417,2.1,0.9,2.4
5,"4,5,8,12,15","(1.500,0.500);(2.000,0.500);(2.000,1.000);(2.500,1.500);(2.500,2.000)","0.12500,0.25000,0.12500,0.12500,0.18800",164.51561759951417,2.1,1.1,2.4
5,"4,5,9,11,15","(1.500,0.500);(2.000,0.500);(2.500,1.000);(2.000,1.500);(2.500,2.000)","0.12500,0.25000,0.12500,0.25000,0.18800",164.51561759951417,2.1,1.1,2.4
5,"4,5,9,12,14","(1.500,0.500);(2.000,0.500);(2.500,1.000);(2.500,1.500);(2.000,2.000)","0.12500,0.25000,0.12500,0.12500,0.12500",164.51561759951417,2.1,1.1,2.4
5,"4,6,8,11,15","(1.500,0.500);(2.500,0.500);(2.000,1.000);(2.000,1.500);(2.500,2.000)","0.12500,0.18800,0.12500,0.25000,0.18800",164.51561759951417,2.1,1.1,2.4
5,"5,9,12,13,14","(2.000,0.500);(2.500,1.000);(2.500,1.500);(1.500,2.000);(2.000,2.000)","0.25000,0.12500,0.12500,0.12500,0.12500",164.51561759951417,2.1,1.4,2.4
5,"6,8,11,13,15","(2.500,0.500);(2.000,1.000);(2.000,1.500);(1.500,2.000);(2.500,2.000)","0.18800,0.12500,0.25000,0.12500,0.18800",164.51561759951417,2.1,1.4,2.4
5,"6,8,12,13,14","(2.500,0.500);(2.000,1.000);(2.500,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500,0.12500",164.51561759951417,2.1,1.4,2.4
5,"6,9,11,13,14","(2.500,0.500);(2.500,1.000);(2.000,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.12500,0.25000,0.12500,0.12500",164.51561759951417,2.1,1.4,2.4
5,"2,5,9,10,12","(2.000,0.000);(2.000,0.500);(2.500,1.000);(1.500,1.500);(2.500,1.500)","0.12500,0.25000,0.12500,0.12500,0.12500",164.51561759951423,2.1,0.9,2.4
5,"2,6,8,10,12","(2.000,0.000);(2.500,0.500);(2.000,1.000);(1.500,1.500);(2.500,1.500)","0.12500,0.18800,0.12500,0.12500,0.12500",164.51561759951423,2.1,0.9,2.4
5,"2,6,9,10,11","(2.000,0.000);(2.500,0.500);(2.500,1.000);(1.500,1.500);(2.000,1.500)","0.12500,0.18800,0.12500,0.12500,0.25000",164.51561759951423,2.1,0.9,2.4
5,"3,5,8,10,12","(2.500,0.000);(2.000,0.500);(2.000,1.000);(1.500,1.500);(2.500,1.500)","0.18800,0.25000,0.12500,0.12500,0.12500",164.51561759951423,2.1,0.9,2.4
5,"4,6,8,12,14","(1.500,0.500);(2.500,0.500);(2.000,1.000);(2.500,1.500);(2.000,2.000)","0.12500,0.18800,0.12500,0.12500,0.12500",164.51561759951423,2.1,1.1,2.4
5,"4,6,9,11,14","(1.500,0.500);(2.500,0.500);(2.500,1.000);(2.000,1.500);(2.000,2.000)","0.12500,0.18800,0.12500,0.25000,0.12500",164.51561759951423,2.1,1.1,2.4
5,"5,8,12,13,15","(2.000,0.500);(2.000,1.000);(2.500,1.500);(1.500,2.000);(2.500,2.000)","0.25000,0.12500,0.12500,0.12500,0.18800",164.51561759951423,2.1,1.4,2.4
5,"5,9,11,13,15","(2.000,0.500);(2.500,1.000);(2.000,1.500);(1.500,2.000);(2.500,2.000)","0.25000,0.12500,0.25000,0.12500,0.18800",164.51561759951423,2.1,1.4,2.4
5,"1,2,3,4,10","(1.500,0.000);(2.000,0.000);(2.500,0.000);(1.500,0.500);(1.500,1.500)","0.18800,0.12500,0.18800,0.12500,0.12500",164.61117631506923,1.8,0.4,2.5000000000000004
5,"4,10,13,14,15","(1.500,0.500);(1.500,1.500);(1.500,2.000);(2.000,2.000);(2.500,2.000)","0.12500,0.12500,0.12500,0.12500,0.18800",164.61117631506923,1.8,1.6,2.5
5,"4,5,6,7,13","(1.500,0.500);(2.000,0.500);(2.500,0.500);(1.500,1.000);(1.500,2.000)","0.12500,0.25000,0.18800,0.18800,0.12500",164.61117631506923,1.8,0.9,2.5000000000000004
5,"2,5,7,8,13","(2.000,0.000);(2.000,0.500);(1.500,1.000);(2.000,1.000);(1.500,2.000)","0.12500,0.25000,0.18800,0.12500,0.12500",164.61117631506926,1.8,0.9,2.5000000000000004
5,"2,4,8,9,12","(2.000,0.000);(1.500,0.500);(2.000,1.000);(2.500,1.000);(2.500,1.500)","0.12500,0.12500,0.12500,0.12500,0.12500",164.7857689305274,2.1,0.8,2.0
5,"2,5,7,9,12","(2.000,0.000);(2.000,0.500);(1.500,1.000);(2.500,1.000);(2.500,1.500)","0.12500,0.25000,0.18800,0.12500,0.12500",164.7857689305274,2.1,0.8,2.0
5,"2,6,7,8,12","(2.000,0.000);(2.500,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.500)","0.12500,0.18800,0.18800,0.12500,0.12500",164.7857689305274,2.1,0.8,2.0
5,"2,6,7,9,11","(2.000,0.000);(2.500,0.500);(1.500,1.000);(2.500,1.000);(2.000,1.500)","0.12500,0.18800,0.18800,0.12500,0.25000",164.7857689305274,2.1,0.8,2.0
5,"5,7,9,12,14","(2.000,0.500);(1.500,1.000);(2.500,1.000);(2.500,1.500);(2.000,2.000)","0.25000,0.18800,0.12500,0.12500,0.12500",164.7857689305274,2.1,1.2,2.0
5,"6,7,8,12,14","(2.500,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.500);(2.000,2.000)","0.18800,0.18800,0.12500,0.12500,0.12500",164.7857689305274,2.1,1.2,2.0
5,"6,7,9,11,14","(2.500,0.500);(1.500,1.000);(2.500,1.000);(2.000,1.500);(2.000,2.000)","0.18800,0.18800,0.12500,0.25000,0.12500",164.7857689305274,2.1,1.2,2.0
5,"6,8,9,10,14","(2.500,0.500);(2.000,1.000);(2.500,1.000);(1.500,1.500);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500,0.12500",164.7857689305274,2.1,1.2,2.0
5,"1,3,5,6,13","(1.500,0.000);(2.500,0.000);(2.000,0.500);(2.500,0.500);(1.500,2.000)","0.18800,0.18800,0.25000,0.18800,0.12500",165.28218859033998,2.0,0.6,3.6999999999999997
5,"2,3,4,6,13","(2.000,0.000);(2.500,0.000);(1.500,0.500);(2.500,0.500);(1.500,2.000)","0.12500,0.18800,0.12500,0.18800,0.12500",165.28218859033998,2.0,0.6,3.7
5,"1,2,3,4,8","(1.500,0.000);(2.000,0.000);(2.500,0.000);(1.500,0.500);(2.000,1.000)","0.18800,0.12500,0.18800,0.12500,0.12500",165.51999050860178,1.9,0.3,1.4999999999999998
5,"2,4,5,8,11","(2.000,0.000);(1.500,0.500);(2.000,0.500);(2.000,1.000);(2.000,1.500)","0.12500,0.12500,0.25000,0.12500,0.25000",165.51999050860178,1.9,0.7,1.5
5,"2,4,7,8,9","(2.000,0.000);(1.500,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.000)","0.12500,0.12500,0.18800,0.12500,0.12500",165.51999050860178,1.9,0.7,1.5
5,"5,8,10,11,14","(2.000,0.500);(2.000,1.000);(1.500,1.500);(2.000,1.500);(2.000,2.000)","0.25000,0.12500,0.12500,0.25000,0.12500",165.51999050860178,1.9,1.3,1.5
5,"7,8,9,10,14","(1.500,1.000);(2.000,1.000);(2.500,1.000);(1.500,1.500);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500,0.12500",165.51999050860178,1.9,1.3,1.5
5,"8,10,13,14,15","(2.000,1.000);(1.500,1.500);(1.500,2.000);(2.000,2.000);(2.500,2.000)","0.12500,0.12500,0.12500,0.12500,0.18800",165.51999050860178,1.9,1.7,1.5
5,"1,2,5,6,13","(1.500,0.000);(2.000,0.000);(2.000,0.500);(2.500,0.500);(1.500,2.000)","0.18800,0.12500,0.25000,0.18800,0.12500",165.53068407143354,1.9,0.6,3.3999999999999995
5,"2,3,4,5,13","(2.000,0.000);(2.500,0.000);(1.500,0.500);(2.000,0.500);(1.500,2.000)","0.12500,0.18800,0.12500,0.25000,0.12500",165.53068407143357,1.9,0.6,3.3999999999999995
5,"1,2,3,6,14","(1.500,0.000);(2.000,0.000);(2.500,0.000);(2.500,0.500);(2.000,2.000)","0.18800,0.12500,0.18800,0.18800,0.12500",165.607089635921,2.1,0.5,3.7
5,"2,12,13,14,15","(2.000,0.000);(2.500,1.500);(1.500,2.000);(2.000,2.000);(2.500,2.000)","0.12500,0.12500,0.12500,0.12500,0.18800",165.607089635921,2.1,1.5,3.7
5,"3,4,9,11,12","(2.500,0.000);(1.500,0.500);(2.500,1.000);(2.000,1.500);(2.500,1.500)","0.18800,0.12500,0.12500,0.25000,0.12500",165.70804232537014,2.2,0.9,2.5
5,"3,9,10,11,12","(2.500,0.000);(2.500,1.000);(1.500,1.500);(2.000,1.500);(2.500,1.500)","0.18800,0.12500,0.12500,0.25000,0.12500",165.70804232537014,2.2,1.1,2.5
5,"5,6,9,10,15","(2.000,0.500);(2.500,0.500);(2.500,1.000);(1.500,1.500);(2.500,2.000)","0.25000,0.18800,0.12500,0.12500,0.18800",165.70804232537014,2.2,1.1,2.5
5,"6,12,13,14,15","(2.500,0.500);(2.500,1.500);(1.500,2.000);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.12500,0.18800",165.70804232537014,2.2,1.6,2.5
5,"4,5,6,9,15","(1.500,0.500);(2.000,0.500);(2.500,0.500);(2.500,1.000);(2.500,2.000)","0.12500,0.25000,0.18800,0.12500,0.18800",165.70804232537017,2.2,0.9,2.5000000000000004
5,"3,4,8,9,11","(2.500,0.000);(1.500,0.500);(2.000,1.000);(2.500,1.000);(2.000,1.500)","0.18800,0.12500,0.12500,0.12500,0.25000",165.87983758585528,2.1,0.8,2.0
5,"5,8,9,10,15","(2.000,0.500);(2.000,1.000);(2.500,1.000);(1.500,1.500);(2.500,2.000)","0.25000,0.12500,0.12500,0.12500,0.18800",165.87983758585528,2.1,1.2,2.0
5,"2,5,6,12,13","(2.000,0.000);(2.000,0.500);(2.500,0.500);(2.500,1.500);(1.500,2.000)","0.12500,0.25000,0.18800,0.12500,0.12500",165.98029538135512,2.1,0.9,3.4000000000000004
5,"3,5,6,11,13","(2.500,0.000);(2.000,0.500);(2.500,0.500);(2.000,1.500);(1.500,2.000)","0.18800,0.25000,0.18800,0.25000,0.12500",165.98029538135512,2.1,0.9,3.4000000000000004
5,"3,6,7,9,13","(2.500,0.000);(2.500,0.500);(1.500,1.000);(2.500,1.000);(1.500,2.000)","0.18800,0.18800,0.18800,0.12500,0.12500",165.98029538135512,2.1,0.9,3.4000000000000004
5,"2,5,9,12,13","(2.000,0.000);(2.000,0.500);(2.500,1.000);(2.500,1.500);(1.500,2.000)","0.12500,0.25000,0.12500,0.12500,0.12500",166.40023971923017,2.1,1.0,3.2
5,"2,6,8,12,13","(2.000,0.000);(2.500,0.500);(2.000,1.000);(2.500,1.500);(1.500,2.000)","0.12500,0.18800,0.12500,0.12500,0.12500",166.40023971923017,2.1,1.0,3.2
5,"2,6,9,11,13","(2.000,0.000);(2.500,0.500);(2.500,1.000);(2.000,1.500);(1.500,2.000)","0.12500,0.18800,0.12500,0.25000,0.12500",166.40023971923017,2.1,1.0,3.2
5,"3,5,8,12,13","(2.500,0.000);(2.000,0.500);(2.000,1.000);(2.500,1.500);(1.500,2.000)","0.18800,0.25000,0.12500,0.12500,0.12500",166.40023971923017,2.1,1.0,3.2
5,"3,5,9,11,13","(2.500,0.000);(2.000,0.500);(2.500,1.000);(2.000,1.500);(1.500,2.000)","0.18800,0.25000,0.12500,0.25000,0.12500",166.40023971923017,2.1,1.0,3.2
5,"3,6,8,11,13","(2.500,0.000);(2.500,0.500);(2.000,1.000);(2.000,1.500);(1.500,2.000)","0.18800,0.18800,0.12500,0.25000,0.12500",166.40023971923017,2.1,1.0,3.2
5,"2,4,5,9,13","(2.000,0.000);(1.500,0.500);(2.000,0.500);(2.500,1.000);(1.500,2.000)","0.12500,0.12500,0.25000,0.12500,0.12500",166.4100152690988,1.9,0.8,3.0
5,"3,4,5,8,13","(2.500,0.000);(1.500,0.500);(2.000,0.500);(2.000,1.000);(1.500,2.000)","0.18800,0.12500,0.25000,0.12500,0.12500",166.4100152690988,1.9,0.8,3.0
5,"1,5,6,8,13","(1.500,0.000);(2.000,0.500);(2.500,0.500);(2.000,1.000);(1.500,2.000)","0.18800,0.25000,0.18800,0.12500,0.12500",166.41001526909884,1.9,0.8,3.0
5,"2,4,6,8,13","(2.000,0.000);(1.500,0.500);(2.500,0.500);(2.000,1.000);(1.500,2.000)","0.12500,0.12500,0.18800,0.12500,0.12500",166.41001526909884,1.9,0.8,3.0
5,"2,5,6,7,13","(2.000,0.000);(2.000,0.500);(2.500,0.500);(1.500,1.000);(1.500,2.000)","0.12500,0.25000,0.18800,0.18800,0.12500",166.41001526909884,1.9,0.8,3.0
5,"1,5,6,9,13","(1.500,0.000);(2.000,0.500);(2.500,0.500);(2.500,1.000);(1.500,2.000)","0.18800,0.25000,0.18800,0.12500,0.12500",166.53191135613065,2.0,0.8,3.3000000000000003
5,"2,4,6,9,13","(2.000,0.000);(1.500,0.500);(2.500,0.500);(2.500,1.000);(1.500,2.000)","0.12500,0.12500,0.18800,0.12500,0.12500",166.53191135613065,2.0,0.8,3.3000000000000003
5,"3,4,5,9,13","(2.500,0.000);(1.500,0.500);(2.000,0.500);(2.500,1.000);(1.500,2.000)","0.18800,0.12500,0.25000,0.12500,0.12500",166.53191135613065,2.0,0.8,3.3000000000000003
5,"3,4,6,8,13","(2.500,0.000);(1.500,0.500);(2.500,0.500);(2.000,1.000);(1.500,2.000)","0.18800,0.12500,0.18800,0.12500,0.12500",166.53191135613065,2.0,0.8,3.3000000000000003
5,"3,5,6,7,13","(2.500,0.000);(2.000,0.500);(2.500,0.500);(1.500,1.000);(1.500,2.000)","0.18800,0.25000,0.18800,0.18800,0.12500",166.53191135613065,2.0,0.8,3.3000000000000003
5,"3,5,7,8,10","(2.500,0.000);(2.000,0.500);(1.500,1.000);(2.000,1.000);(1.500,1.500)","0.18800,0.25000,0.18800,0.12500,0.12500",166.8887191389479,1.9,0.8,2.0
5,"4,7,8,11,15","(1.500,0.500);(1.500,1.000);(2.000,1.000);(2.000,1.500);(2.500,2.000)","0.12500,0.18800,0.12500,0.25000,0.18800",166.8887191389479,1.9,1.2,2.0
5,"6,8,10,11,13","(2.500,0.500);(2.000,1.000);(1.500,1.500);(2.000,1.500);(1.500,2.000)","0.18800,0.12500,0.12500,0.25000,0.12500",166.8887191389479,1.9,1.3,2.0
5,"1,5,8,9,10","(1.500,0.000);(2.000,0.500);(2.000,1.000);(2.500,1.000);(1.500,1.500)","0.18800,0.25000,0.12500,0.12500,0.12500",166.88871913894792,1.9,0.8,2.0
5,"2,4,8,9,10","(2.000,0.000);(1.500,0.500);(2.000,1.000);(2.500,1.000);(1.500,1.500)","0.12500,0.12500,0.12500,0.12500,0.12500",166.88871913894792,1.9,0.8,2.0
5,"2,5,7,9,10","(2.000,0.000);(2.000,0.500);(1.500,1.000);(2.500,1.000);(1.500,1.500)","0.12500,0.25000,0.18800,0.12500,0.12500",166.88871913894792,1.9,0.8,2.0
5,"2,6,7,8,10","(2.000,0.000);(2.500,0.500);(1.500,1.000);(2.000,1.000);(1.500,1.500)","0.12500,0.18800,0.18800,0.12500,0.12500",166.88871913894792,1.9,0.8,2.0
5,"4,7,8,12,14","(1.500,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.500);(2.000,2.000)","0.12500,0.18800,0.12500,0.12500,0.12500",166.88871913894792,1.9,1.2,2.0
5,"4,7,9,11,14","(1.500,0.500);(1.500,1.000);(2.500,1.000);(2.000,1.500);(2.000,2.000)","0.12500,0.18800,0.12500,0.25000,0.12500",166.88871913894792,1.9,1.2,2.0
5,"4,8,9,10,14","(1.500,0.500);(2.000,1.000);(2.500,1.000);(1.500,1.500);(2.000,2.000)","0.12500,0.12500,0.12500,0.12500,0.12500",166.88871913894792,1.9,1.2,2.0
5,"5,7,11,12,13","(2.000,0.500);(1.500,1.000);(2.000,1.500);(2.500,1.500);(1.500,2.000)","0.25000,0.18800,0.25000,0.12500,0.12500",166.88871913894792,1.9,1.3,2.0
5,"5,8,10,12,13","(2.000,0.500);(2.000,1.000);(1.500,1.500);(2.500,1.500);(1.500,2.000)","0.25000,0.12500,0.12500,0.12500,0.12500",166.88871913894792,1.9,1.3,2.0
5,"5,9,10,11,13","(2.000,0.500);(2.500,1.000);(1.500,1.500);(2.000,1.500);(1.500,2.000)","0.25000,0.12500,0.12500,0.25000,0.12500",166.88871913894792,1.9,1.3,2.0
5,"1,5,6,9,14","(1.500,0.000);(2.000,0.500);(2.500,0.500);(2.500,1.000);(2.000,2.000)","0.18800,0.25000,0.18800,0.12500,0.12500",166.90211686057177,2.1,0.8,3.0
5,"2,7,11,12,15","(2.000,0.000);(1.500,1.000);(2.000,1.500);(2.500,1.500);(2.500,2.000)","0.12500,0.18800,0.25000,0.12500,0.18800",166.90211686057177,2.1,1.2,3.0
5,"2,9,11,12,13","(2.000,0.000);(2.500,1.000);(2.000,1.500);(2.500,1.500);(1.500,2.000)","0.12500,0.12500,0.25000,0.12500,0.12500",166.90211686057177,2.1,1.2,3.0
5,"3,5,6,7,14","(2.500,0.000);(2.000,0.500);(2.500,0.500);(1.500,1.000);(2.000,2.000)","0.18800,0.25000,0.18800,0.18800,0.12500",166.90211686057177,2.1,0.8,3.0
5,"2,4,6,9,14","(2.000,0.000);(1.500,0.500);(2.500,0.500);(2.500,1.000);(2.000,2.000)","0.12500,0.12500,0.18800,0.12500,0.12500",166.9021168605718,2.1,0.8,3.0
5,"2,8,10,12,15","(2.000,0.000);(2.000,1.000);(1.500,1.500);(2.500,1.500);(2.500,2.000)","0.12500,0.12500,0.12500,0.12500,0.18800",166.9021168605718,2.1,1.2,3.0
