size,group_indices,group_points,diameters,P_fail_lbf,centroid_x,centroid_y,sum_r2
7,"1,6,7,10,11,13,14","(1.500,0.000);(2.500,0.500);(1.500,1.000);(1.500,1.500);(2.000,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.18800,0.18800,0.12500,0.25000,0.12500,0.12500",355.83786380085917,1.7857142857142858,1.2142857142857142,4.357142857142858
7,"3,4,7,10,11,13,14","(2.500,0.000);(1.500,0.500);(1.500,1.000);(1.500,1.500);(2.000,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.12500,0.18800,0.12500,0.25000,0.12500,0.12500",355.83786380085917,1.7857142857142858,1.2142857142857142,4.357142857142858
7,"1,2,3,7,11,13,14","(1.500,0.000);(2.000,0.000);(2.500,0.000);(1.500,1.000);(2.000,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.12500,0.18800,0.18800,0.25000,0.12500,0.12500",356.15637313266313,1.8571428571428572,0.9285714285714286,6.071428571428571
7,"1,2,3,8,10,13,14","(1.500,0.000);(2.000,0.000);(2.500,0.000);(2.000,1.000);(1.500,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.12500,0.18800,0.12500,0.12500,0.12500,0.12500",356.15637313266313,1.8571428571428572,0.9285714285714286,6.071428571428571
7,"1,2,4,6,10,13,15","(1.500,0.000);(2.000,0.000);(1.500,0.500);(2.500,0.500);(1.500,1.500);(1.500,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.18800,0.12500,0.12500,0.18800",356.15637313266313,1.8571428571428572,0.9285714285714286,6.071428571428571
7,"1,3,4,5,10,13,15","(1.500,0.000);(2.500,0.000);(1.500,0.500);(2.000,0.500);(1.500,1.500);(1.500,2.000);(2.500,2.000)","0.18800,0.18800,0.12500,0.25000,0.12500,0.12500,0.18800",356.15637313266313,1.8571428571428572,0.9285714285714286,6.071428571428571
7,"1,3,4,6,10,13,14","(1.500,0.000);(2.500,0.000);(1.500,0.500);(2.500,0.500);(1.500,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.18800,0.12500,0.18800,0.12500,0.12500,0.12500",356.15637313266313,1.8571428571428572,0.9285714285714286,6.071428571428571
7,"1,3,5,10,11,13,15","(1.500,0.000);(2.500,0.000);(2.000,0.500);(1.500,1.500);(2.000,1.500);(1.500,2.000);(2.500,2.000)","0.18800,0.18800,0.25000,0.12500,0.25000,0.12500,0.18800",356.19965327918067,1.9285714285714286,1.0714285714285714,5.928571428571428
7,"1,3,7,9,10,13,15","(1.500,0.000);(2.500,0.000);(1.500,1.000);(2.500,1.000);(1.500,1.500);(1.500,2.000);(2.500,2.000)","0.18800,0.18800,0.18800,0.12500,0.12500,0.12500,0.18800",356.19965327918067,1.9285714285714286,1.0714285714285714,5.928571428571428
7,"1,2,4,11,12,13,15","(1.500,0.000);(2.000,0.000);(1.500,0.500);(2.000,1.500);(2.500,1.500);(1.500,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.25000,0.12500,0.12500,0.18800",356.1996532791807,1.9285714285714286,1.0714285714285714,5.928571428571428
7,"1,2,5,10,12,13,15","(1.500,0.000);(2.000,0.000);(2.000,0.500);(1.500,1.500);(2.500,1.500);(1.500,2.000);(2.500,2.000)","0.18800,0.12500,0.25000,0.12500,0.12500,0.12500,0.18800",356.1996532791807,1.9285714285714286,1.0714285714285714,5.928571428571428
7,"1,2,5,8,13,14,15","(1.500,0.000);(2.000,0.000);(2.000,0.500);(2.000,1.000);(1.500,2.000);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.25000,0.12500,0.12500,0.12500,0.18800",356.1996532791807,1.9285714285714286,1.0714285714285714,5.928571428571428
7,"1,2,6,10,11,13,15","(1.500,0.000);(2.000,0.000);(2.500,0.500);(1.500,1.500);(2.000,1.500);(1.500,2.000);(2.500,2.000)","0.18800,0.12500,0.18800,0.12500,0.25000,0.12500,0.18800",356.1996532791807,1.9285714285714286,1.0714285714285714,5.928571428571428
7,"1,2,6,10,12,13,14","(1.500,0.000);(2.000,0.000);(2.500,0.500);(1.500,1.500);(2.500,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.12500,0.18800,0.12500,0.12500,0.12500,0.12500",356.1996532791807,1.9285714285714286,1.0714285714285714,5.928571428571428
7,"1,3,4,11,12,13,14","(1.500,0.000);(2.500,0.000);(1.500,0.500);(2.000,1.500);(2.500,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.18800,0.12500,0.25000,0.12500,0.12500,0.12500",356.1996532791807,1.9285714285714286,1.0714285714285714,5.928571428571428
7,"1,3,5,10,12,13,14","(1.500,0.000);(2.500,0.000);(2.000,0.500);(1.500,1.500);(2.500,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.18800,0.25000,0.12500,0.12500,0.12500,0.12500",356.1996532791807,1.9285714285714286,1.0714285714285714,5.928571428571428
7,"1,3,6,10,11,13,14","(1.500,0.000);(2.500,0.000);(2.500,0.500);(1.500,1.500);(2.000,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.18800,0.18800,0.12500,0.25000,0.12500,0.12500",356.1996532791807,1.9285714285714286,1.0714285714285714,5.928571428571428
7,"1,4,5,6,13,14,15","(1.500,0.000);(1.500,0.500);(2.000,0.500);(2.500,0.500);(1.500,2.000);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.25000,0.18800,0.12500,0.12500,0.18800",356.1996532791807,1.9285714285714286,1.0714285714285714,5.928571428571428
7,"2,3,4,10,11,13,15","(2.000,0.000);(2.500,0.000);(1.500,0.500);(1.500,1.500);(2.000,1.500);(1.500,2.000);(2.500,2.000)","0.12500,0.18800,0.12500,0.12500,0.25000,0.12500,0.18800",356.1996532791807,1.9285714285714286,1.0714285714285714,5.928571428571428
7,"2,3,4,10,12,13,14","(2.000,0.000);(2.500,0.000);(1.500,0.500);(1.500,1.500);(2.500,1.500);(1.500,2.000);(2.000,2.000)","0.12500,0.18800,0.12500,0.12500,0.12500,0.12500,0.12500",356.1996532791807,1.9285714285714286,1.0714285714285714,5.928571428571428
7,"1,3,11,12,13,14,15","(1.500,0.000);(2.500,0.000);(2.000,1.500);(2.500,1.500);(1.500,2.000);(2.000,2.000);(2.500,2.000)","0.18800,0.18800,0.25000,0.12500,0.12500,0.12500,0.18800",356.5262682701937,2.0714285714285716,1.2857142857142858,6.142857142857143
7,"1,4,5,10,11,12,15","(1.500,0.000);(1.500,0.500);(2.000,0.500);(1.500,1.500);(2.000,1.500);(2.500,1.500);(2.500,2.000)","0.18800,0.12500,0.25000,0.12500,0.25000,0.12500,0.18800",356.64853407788127,1.9285714285714286,1.0714285714285714,4.428571428571429
7,"1,4,5,6,10,11,15","(1.500,0.000);(1.500,0.500);(2.000,0.500);(2.500,0.500);(1.500,1.500);(2.000,1.500);(2.500,2.000)","0.18800,0.12500,0.25000,0.18800,0.12500,0.25000,0.18800",356.64853407788127,1.9285714285714286,0.9285714285714286,4.428571428571429
7,"1,4,6,7,9,10,15","(1.500,0.000);(1.500,0.500);(2.500,0.500);(1.500,1.000);(2.500,1.000);(1.500,1.500);(2.500,2.000)","0.18800,0.12500,0.18800,0.18800,0.12500,0.12500,0.18800",356.64853407788127,1.9285714285714286,0.9285714285714286,4.428571428571429
7,"1,4,7,9,10,12,15","(1.500,0.000);(1.500,0.500);(1.500,1.000);(2.500,1.000);(1.500,1.500);(2.500,1.500);(2.500,2.000)","0.18800,0.12500,0.18800,0.12500,0.12500,0.12500,0.18800",356.64853407788127,1.9285714285714286,1.0714285714285714,4.428571428571429
7,"1,7,11,12,13,14,15","(1.500,0.000);(1.500,1.000);(2.000,1.500);(2.500,1.500);(1.500,2.000);(2.000,2.000);(2.500,2.000)","0.18800,0.18800,0.25000,0.12500,0.12500,0.12500,0.18800",356.64853407788127,1.9285714285714286,1.4285714285714286,4.428571428571429
7,"1,8,10,12,13,14,15","(1.500,0.000);(2.000,1.000);(1.500,1.500);(2.500,1.500);(1.500,2.000);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.12500,0.12500,0.12500,0.18800",356.64853407788127,1.9285714285714286,1.4285714285714286,4.428571428571429
7,"1,9,10,11,13,14,15","(1.500,0.000);(2.500,1.000);(1.500,1.500);(2.000,1.500);(1.500,2.000);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.25000,0.12500,0.12500,0.18800",356.64853407788127,1.9285714285714286,1.4285714285714286,4.428571428571429
7,"3,7,10,11,13,14,15","(2.500,0.000);(1.500,1.000);(1.500,1.500);(2.000,1.500);(1.500,2.000);(2.000,2.000);(2.500,2.000)","0.18800,0.18800,0.12500,0.25000,0.12500,0.12500,0.18800",356.64853407788127,1.9285714285714286,1.4285714285714286,4.428571428571429
7,"1,2,3,7,10,12,14","(1.500,0.000);(2.000,0.000);(2.500,0.000);(1.500,1.000);(1.500,1.500);(2.500,1.500);(2.000,2.000)","0.18800,0.12500,0.18800,0.18800,0.12500,0.12500,0.12500",356.68306477382737,1.9285714285714286,0.8571428571428571,5.571428571428571
7,"1,2,4,6,7,14,15","(1.500,0.000);(2.000,0.000);(1.500,0.500);(2.500,0.500);(1.500,1.000);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.18800,0.18800,0.12500,0.18800",356.68306477382737,1.9285714285714286,0.8571428571428571,5.571428571428571
7,"1,3,4,5,7,14,15","(1.500,0.000);(2.500,0.000);(1.500,0.500);(2.000,0.500);(1.500,1.000);(2.000,2.000);(2.500,2.000)","0.18800,0.18800,0.12500,0.25000,0.18800,0.12500,0.18800",356.68306477382737,1.9285714285714286,0.8571428571428571,5.571428571428571
7,"1,2,7,10,12,14,15","(1.500,0.000);(2.000,0.000);(1.500,1.000);(1.500,1.500);(2.500,1.500);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.18800,0.12500,0.12500,0.12500,0.18800",356.6830647738274,1.9285714285714286,1.1428571428571428,5.571428571428571
7,"1,2,5,7,8,10,15","(1.500,0.000);(2.000,0.000);(2.000,0.500);(1.500,1.000);(2.000,1.000);(1.500,1.500);(2.500,2.000)","0.18800,0.12500,0.25000,0.18800,0.12500,0.12500,0.18800",356.7434774839098,1.8571428571428572,0.8571428571428571,4.214285714285714
7,"1,3,4,7,10,11,12","(1.500,0.000);(2.500,0.000);(1.500,0.500);(1.500,1.000);(1.500,1.500);(2.000,1.500);(2.500,1.500)","0.18800,0.18800,0.12500,0.18800,0.12500,0.25000,0.12500",356.7434774839098,1.8571428571428572,0.8571428571428571,4.214285714285714
7,"1,4,5,6,7,10,15","(1.500,0.000);(1.500,0.500);(2.000,0.500);(2.500,0.500);(1.500,1.000);(1.500,1.500);(2.500,2.000)","0.18800,0.12500,0.25000,0.18800,0.18800,0.12500,0.18800",356.7434774839098,1.8571428571428572,0.8571428571428571,4.214285714285714
7,"1,4,7,10,11,12,15","(1.500,0.000);(1.500,0.500);(1.500,1.000);(1.500,1.500);(2.000,1.500);(2.500,1.500);(2.500,2.000)","0.18800,0.12500,0.18800,0.12500,0.25000,0.12500,0.18800",356.7434774839098,1.8571428571428572,1.1428571428571428,4.214285714285714
7,"1,4,7,8,11,14,15","(1.500,0.000);(1.500,0.500);(1.500,1.000);(2.000,1.000);(2.000,1.500);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.18800,0.12500,0.25000,0.12500,0.18800",356.7434774839098,1.8571428571428572,1.1428571428571428,4.214285714285714
7,"1,7,10,11,12,13,15","(1.500,0.000);(1.500,1.000);(1.500,1.500);(2.000,1.500);(2.500,1.500);(1.500,2.000);(2.500,2.000)","0.18800,0.18800,0.12500,0.25000,0.12500,0.12500,0.18800",356.7434774839098,1.8571428571428572,1.3571428571428572,4.214285714285714
7,"1,7,8,11,13,14,15","(1.500,0.000);(1.500,1.000);(2.000,1.000);(2.000,1.500);(1.500,2.000);(2.000,2.000);(2.500,2.000)","0.18800,0.18800,0.12500,0.25000,0.12500,0.12500,0.18800",356.7434774839098,1.8571428571428572,1.3571428571428572,4.214285714285714
7,"1,2,3,4,9,12,15","(1.500,0.000);(2.000,0.000);(2.500,0.000);(1.500,0.500);(2.500,1.000);(2.500,1.500);(2.500,2.000)","0.18800,0.12500,0.18800,0.12500,0.12500,0.12500,0.18800",356.8077719190809,2.142857142857143,0.7142857142857143,5.285714285714286
7,"1,2,4,5,8,9,15","(1.500,0.000);(2.000,0.000);(1.500,0.500);(2.000,0.500);(2.000,1.000);(2.500,1.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.25000,0.12500,0.12500,0.18800",357.3422725658611,2.0,0.7142857142857143,3.9285714285714284
7,"1,8,9,10,11,14,15","(1.500,0.000);(2.000,1.000);(2.500,1.000);(1.500,1.500);(2.000,1.500);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.12500,0.25000,0.12500,0.18800",357.3422725658611,2.0,1.2857142857142858,3.928571428571429
7,"2,3,4,5,7,8,15","(2.000,0.000);(2.500,0.000);(1.500,0.500);(2.000,0.500);(1.500,1.000);(2.000,1.000);(2.500,2.000)","0.12500,0.18800,0.12500,0.25000,0.18800,0.12500,0.18800",357.3422725658611,2.0,0.7142857142857143,3.9285714285714284
7,"3,7,8,10,11,14,15","(2.500,0.000);(1.500,1.000);(2.000,1.000);(1.500,1.500);(2.000,1.500);(2.000,2.000);(2.500,2.000)","0.18800,0.18800,0.12500,0.12500,0.25000,0.12500,0.18800",357.3422725658611,2.0,1.2857142857142858,3.928571428571429
7,"1,4,5,10,11,13,14","(1.500,0.000);(1.500,0.500);(2.000,0.500);(1.500,1.500);(2.000,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.12500,0.25000,0.12500,0.25000,0.12500,0.12500",357.3777664992766,1.7142857142857142,1.1428571428571428,4.285714285714286
7,"1,4,7,8,10,13,15","(1.500,0.000);(1.500,0.500);(1.500,1.000);(2.000,1.000);(1.500,1.500);(1.500,2.000);(2.500,2.000)","0.18800,0.12500,0.18800,0.12500,0.12500,0.12500,0.18800",357.3777664992766,1.7142857142857142,1.1428571428571428,4.285714285714286
7,"1,4,7,9,10,13,14","(1.500,0.000);(1.500,0.500);(1.500,1.000);(2.500,1.000);(1.500,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.12500,0.18800,0.12500,0.12500,0.12500,0.12500",357.3777664992766,1.7142857142857142,1.1428571428571428,4.285714285714286
7,"1,2,4,5,10,13,15","(1.500,0.000);(2.000,0.000);(1.500,0.500);(2.000,0.500);(1.500,1.500);(1.500,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.25000,0.12500,0.12500,0.18800",357.8186173801156,1.7857142857142858,0.9285714285714286,5.642857142857143
7,"1,2,4,6,10,13,14","(1.500,0.000);(2.000,0.000);(1.500,0.500);(2.500,0.500);(1.500,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.12500,0.12500,0.18800,0.12500,0.12500,0.12500",357.8186173801156,1.7857142857142858,0.9285714285714286,5.642857142857142
7,"1,3,4,5,10,13,14","(1.500,0.000);(2.500,0.000);(1.500,0.500);(2.000,0.500);(1.500,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.18800,0.12500,0.25000,0.12500,0.12500,0.12500",357.8186173801156,1.7857142857142858,0.9285714285714286,5.642857142857143
7,"1,2,3,4,5,9,15","(1.500,0.000);(2.000,0.000);(2.500,0.000);(1.500,0.500);(2.000,0.500);(2.500,1.000);(2.500,2.000)","0.18800,0.12500,0.18800,0.12500,0.25000,0.12500,0.18800",357.8694994860018,2.0714285714285716,0.5714285714285714,4.428571428571429
7,"1,2,3,4,6,8,15","(1.500,0.000);(2.000,0.000);(2.500,0.000);(1.500,0.500);(2.500,0.500);(2.000,1.000);(2.500,2.000)","0.18800,0.12500,0.18800,0.12500,0.18800,0.12500,0.18800",357.8694994860018,2.0714285714285716,0.5714285714285714,4.428571428571429
7,"1,2,7,10,11,13,14","(1.500,0.000);(2.000,0.000);(1.500,1.000);(1.500,1.500);(2.000,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.12500,0.18800,0.12500,0.25000,0.12500,0.12500",357.9700092368624,1.7142857142857142,1.1428571428571428,4.7857142857142865
7,"1,2,3,4,6,12,15","(1.500,0.000);(2.000,0.000);(2.500,0.000);(1.500,0.500);(2.500,0.500);(2.500,1.500);(2.500,2.000)","0.18800,0.12500,0.18800,0.12500,0.18800,0.12500,0.18800",358.0781762819361,2.142857142857143,0.6428571428571429,5.214285714285714
7,"1,5,7,8,10,12,15","(1.500,0.000);(2.000,0.500);(1.500,1.000);(2.000,1.000);(1.500,1.500);(2.500,1.500);(2.500,2.000)","0.18800,0.25000,0.18800,0.12500,0.12500,0.12500,0.18800",358.1684656406729,1.9285714285714286,1.0714285714285714,3.9285714285714284
7,"1,5,7,9,10,11,15","(1.500,0.000);(2.000,0.500);(1.500,1.000);(2.500,1.000);(1.500,1.500);(2.000,1.500);(2.500,2.000)","0.18800,0.25000,0.18800,0.12500,0.12500,0.25000,0.18800",358.1684656406729,1.9285714285714286,1.0714285714285714,3.9285714285714284
7,"1,6,7,8,10,11,15","(1.500,0.000);(2.500,0.500);(1.500,1.000);(2.000,1.000);(1.500,1.500);(2.000,1.500);(2.500,2.000)","0.18800,0.18800,0.18800,0.12500,0.12500,0.25000,0.18800",358.1684656406729,1.9285714285714286,1.0714285714285714,3.9285714285714284
7,"1,4,5,7,8,12,15","(1.500,0.000);(1.500,0.500);(2.000,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.500);(2.500,2.000)","0.18800,0.12500,0.25000,0.18800,0.12500,0.12500,0.18800",358.16846564067293,1.9285714285714286,0.9285714285714286,3.9285714285714284
7,"1,4,5,7,9,11,15","(1.500,0.000);(1.500,0.500);(2.000,0.500);(1.500,1.000);(2.500,1.000);(2.000,1.500);(2.500,2.000)","0.18800,0.12500,0.25000,0.18800,0.12500,0.25000,0.18800",358.16846564067293,1.9285714285714286,0.9285714285714286,3.9285714285714284
7,"1,4,6,7,8,11,15","(1.500,0.000);(1.500,0.500);(2.500,0.500);(1.500,1.000);(2.000,1.000);(2.000,1.500);(2.500,2.000)","0.18800,0.12500,0.18800,0.18800,0.12500,0.25000,0.18800",358.16846564067293,1.9285714285714286,0.9285714285714286,3.9285714285714284
7,"1,2,4,7,10,11,12","(1.500,0.000);(2.000,0.000);(1.500,0.500);(1.500,1.000);(1.500,1.500);(2.000,1.500);(2.500,1.500)","0.18800,0.12500,0.12500,0.18800,0.12500,0.25000,0.12500",358.18813952545185,1.7857142857142858,0.8571428571428571,3.7857142857142856
7,"1,4,7,10,11,12,14","(1.500,0.000);(1.500,0.500);(1.500,1.000);(1.500,1.500);(2.000,1.500);(2.500,1.500);(2.000,2.000)","0.18800,0.12500,0.18800,0.12500,0.25000,0.12500,0.12500",358.18813952545196,1.7857142857142858,1.1428571428571428,3.785714285714286
7,"1,7,10,11,12,13,14","(1.500,0.000);(1.500,1.000);(1.500,1.500);(2.000,1.500);(2.500,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.18800,0.12500,0.25000,0.12500,0.12500,0.12500",358.18813952545196,1.7857142857142858,1.3571428571428572,3.7857142857142856
7,"1,3,4,7,8,11,12","(1.500,0.000);(2.500,0.000);(1.500,0.500);(1.500,1.000);(2.000,1.000);(2.000,1.500);(2.500,1.500)","0.18800,0.18800,0.12500,0.18800,0.12500,0.25000,0.12500",358.7590746417568,1.9285714285714286,0.7857142857142857,3.642857142857143
7,"1,2,3,8,11,14,15","(1.500,0.000);(2.000,0.000);(2.500,0.000);(2.000,1.000);(2.000,1.500);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.18800,0.12500,0.25000,0.12500,0.18800",358.95940407816255,2.0714285714285716,0.9285714285714286,5.928571428571428
7,"1,2,4,6,12,14,15","(1.500,0.000);(2.000,0.000);(1.500,0.500);(2.500,0.500);(2.500,1.500);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.18800,0.12500,0.12500,0.18800",358.95940407816255,2.0714285714285716,0.9285714285714286,5.928571428571428
7,"1,2,6,10,12,14,15","(1.500,0.000);(2.000,0.000);(2.500,0.500);(1.500,1.500);(2.500,1.500);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.18800,0.12500,0.12500,0.12500,0.18800",358.95940407816255,2.0714285714285716,1.0714285714285714,5.928571428571428
7,"1,3,4,5,12,14,15","(1.500,0.000);(2.500,0.000);(1.500,0.500);(2.000,0.500);(2.500,1.500);(2.000,2.000);(2.500,2.000)","0.18800,0.18800,0.12500,0.25000,0.12500,0.12500,0.18800",358.95940407816255,2.0714285714285716,0.9285714285714286,5.928571428571428
7,"1,3,4,6,11,14,15","(1.500,0.000);(2.500,0.000);(1.500,0.500);(2.500,0.500);(2.000,1.500);(2.000,2.000);(2.500,2.000)","0.18800,0.18800,0.12500,0.18800,0.25000,0.12500,0.18800",358.95940407816255,2.0714285714285716,0.9285714285714286,5.928571428571428
7,"1,3,5,6,10,14,15","(1.500,0.000);(2.500,0.000);(2.000,0.500);(2.500,0.500);(1.500,1.500);(2.000,2.000);(2.500,2.000)","0.18800,0.18800,0.25000,0.18800,0.12500,0.12500,0.18800",358.95940407816255,2.0714285714285716,0.9285714285714286,5.928571428571428
7,"2,3,4,10,12,14,15","(2.000,0.000);(2.500,0.000);(1.500,0.500);(1.500,1.500);(2.500,1.500);(2.000,2.000);(2.500,2.000)","0.12500,0.18800,0.12500,0.12500,0.12500,0.12500,0.18800",358.95940407816255,2.0714285714285716,1.0714285714285714,5.928571428571428
7,"2,3,4,6,10,14,15","(2.000,0.000);(2.500,0.000);(1.500,0.500);(2.500,0.500);(1.500,1.500);(2.000,2.000);(2.500,2.000)","0.12500,0.18800,0.12500,0.18800,0.12500,0.12500,0.18800",358.95940407816255,2.0714285714285716,0.9285714285714286,5.928571428571428
7,"1,2,4,7,11,13,14","(1.500,0.000);(2.000,0.000);(1.500,0.500);(1.500,1.000);(2.000,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.12500,0.12500,0.18800,0.25000,0.12500,0.12500",359.0244173949418,1.7142857142857142,1.0,4.928571428571429
7,"1,2,4,8,10,13,14","(1.500,0.000);(2.000,0.000);(1.500,0.500);(2.000,1.000);(1.500,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500,0.12500,0.12500,0.12500",359.0244173949418,1.7142857142857142,1.0,4.928571428571429
7,"1,2,5,7,10,13,14","(1.500,0.000);(2.000,0.000);(2.000,0.500);(1.500,1.000);(1.500,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.12500,0.25000,0.18800,0.12500,0.12500,0.12500",359.0244173949418,1.7142857142857142,1.0,4.928571428571429
7,"1,2,3,5,13,14,15","(1.500,0.000);(2.000,0.000);(2.500,0.000);(2.000,0.500);(1.500,2.000);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.18800,0.25000,0.12500,0.12500,0.18800",359.8696685581091,2.0,0.9285714285714286,7.214285714285714
7,"1,2,4,5,6,12,15","(1.500,0.000);(2.000,0.000);(1.500,0.500);(2.000,0.500);(2.500,0.500);(2.500,1.500);(2.500,2.000)","0.18800,0.12500,0.12500,0.25000,0.18800,0.12500,0.18800",359.9403745325903,2.0714285714285716,0.7142857142857143,4.642857142857142
7,"1,3,4,5,6,11,15","(1.500,0.000);(2.500,0.000);(1.500,0.500);(2.000,0.500);(2.500,0.500);(2.000,1.500);(2.500,2.000)","0.18800,0.18800,0.12500,0.25000,0.18800,0.25000,0.18800",359.9403745325903,2.0714285714285716,0.7142857142857143,4.642857142857142
7,"1,3,4,6,7,9,15","(1.500,0.000);(2.500,0.000);(1.500,0.500);(2.500,0.500);(1.500,1.000);(2.500,1.000);(2.500,2.000)","0.18800,0.18800,0.12500,0.18800,0.18800,0.12500,0.18800",359.9403745325903,2.0714285714285716,0.7142857142857143,4.642857142857142
7,"1,6,10,11,12,14,15","(1.500,0.000);(2.500,0.500);(1.500,1.500);(2.000,1.500);(2.500,1.500);(2.000,2.000);(2.500,2.000)","0.18800,0.18800,0.12500,0.25000,0.12500,0.12500,0.18800",359.9403745325903,2.0714285714285716,1.2857142857142858,4.642857142857143
7,"1,3,10,11,12,13,15","(1.500,0.000);(2.500,0.000);(1.500,1.500);(2.000,1.500);(2.500,1.500);(1.500,2.000);(2.500,2.000)","0.18800,0.18800,0.12500,0.25000,0.12500,0.12500,0.18800",360.0240193666406,2.0,1.2142857142857142,5.928571428571429
7,"1,3,8,11,13,14,15","(1.500,0.000);(2.500,0.000);(2.000,1.000);(2.000,1.500);(1.500,2.000);(2.000,2.000);(2.500,2.000)","0.18800,0.18800,0.12500,0.25000,0.12500,0.12500,0.18800",360.0240193666406,2.0,1.2142857142857142,5.928571428571429
7,"1,4,6,12,13,14,15","(1.500,0.000);(1.500,0.500);(2.500,0.500);(2.500,1.500);(1.500,2.000);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.18800,0.12500,0.12500,0.12500,0.18800",360.0240193666406,2.0,1.2142857142857142,5.928571428571429
7,"3,4,6,10,13,14,15","(2.500,0.000);(1.500,0.500);(2.500,0.500);(1.500,1.500);(1.500,2.000);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.18800,0.12500,0.12500,0.12500,0.18800",360.0240193666406,2.0,1.2142857142857142,5.928571428571429
7,"1,10,11,12,13,14,15","(1.500,0.000);(1.500,1.500);(2.000,1.500);(2.500,1.500);(1.500,2.000);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.25000,0.12500,0.12500,0.12500,0.18800",360.07122520173783,1.9285714285714286,1.5,4.214285714285714
7,"1,4,5,7,11,12,15","(1.500,0.000);(1.500,0.500);(2.000,0.500);(1.500,1.000);(2.000,1.500);(2.500,1.500);(2.500,2.000)","0.18800,0.12500,0.25000,0.18800,0.25000,0.12500,0.18800",360.07122520173783,1.9285714285714286,1.0,4.214285714285714
7,"1,4,5,8,10,12,15","(1.500,0.000);(1.500,0.500);(2.000,0.500);(2.000,1.000);(1.500,1.500);(2.500,1.500);(2.500,2.000)","0.18800,0.12500,0.25000,0.12500,0.12500,0.12500,0.18800",360.07122520173783,1.9285714285714286,1.0,4.214285714285714
7,"1,4,5,9,10,11,15","(1.500,0.000);(1.500,0.500);(2.000,0.500);(2.500,1.000);(1.500,1.500);(2.000,1.500);(2.500,2.000)","0.18800,0.12500,0.25000,0.12500,0.12500,0.25000,0.18800",360.07122520173783,1.9285714285714286,1.0,4.214285714285714
7,"1,4,6,8,10,11,15","(1.500,0.000);(1.500,0.500);(2.500,0.500);(2.000,1.000);(1.500,1.500);(2.000,1.500);(2.500,2.000)","0.18800,0.12500,0.18800,0.12500,0.12500,0.25000,0.18800",360.07122520173783,1.9285714285714286,1.0,4.214285714285714
7,"1,5,6,7,10,11,15","(1.500,0.000);(2.000,0.500);(2.500,0.500);(1.500,1.000);(1.500,1.500);(2.000,1.500);(2.500,2.000)","0.18800,0.25000,0.18800,0.18800,0.12500,0.25000,0.18800",360.07122520173783,1.9285714285714286,1.0,4.214285714285714
7,"3,4,5,7,10,11,15","(2.500,0.000);(1.500,0.500);(2.000,0.500);(1.500,1.000);(1.500,1.500);(2.000,1.500);(2.500,2.000)","0.18800,0.12500,0.25000,0.18800,0.12500,0.25000,0.18800",360.07122520173783,1.9285714285714286,1.0,4.214285714285714
7,"1,8,10,11,12,14,15","(1.500,0.000);(2.000,1.000);(1.500,1.500);(2.000,1.500);(2.500,1.500);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.25000,0.12500,0.12500,0.18800",360.1579934503791,2.0,1.3571428571428572,3.857142857142857
